tenant_id,part_number,catalog_type,metric_type,year,month,quantity,source_sheet
videndum,ABV4151-100101,,order_intake,2024,,14,Order intake
videndum,ABV4151-100101,,order_intake,2025,1,4,Order intake
videndum,ABV4151-100101,,order_intake,2025,2,-2,Order intake
videndum,ABV4151-100101,,order_intake,2025,3,2,Order intake
videndum,ABV4151-100101,,order_intake,2025,4,4,Order intake
videndum,ABV4151-100101,,order_intake,2025,5,2,Order intake
videndum,ABV4151-100101,,order_intake,2025,6,4,Order intake
videndum,ABV4151-100101,,order_intake,2025,8,6,Order intake
videndum,ABV4151-100101,,order_intake,2025,9,16,Order intake
videndum,ABV4151-100101,,order_intake,2020,,215,Order intake
videndum,ABV4151-100101,,order_intake,2021,,243,Order intake
videndum,ABV4151-100101,,order_intake,2022,,159,Order intake
videndum,ABV4151-100101,,order_intake,2023,,115,Order intake
videndum,ABV4151-100101,,order_intake,2024,,76,Order intake
videndum,ABV4154-000101,,order_intake,2020,,11,Order intake
videndum,ABV4154-190001,,order_intake,2020,,3,Order intake
videndum,ABV4154-190001,,order_intake,2022,,1,Order intake
videndum,ABV4158-100001,,order_intake,2024,,2,Order intake
videndum,ABV4158-100001,,order_intake,2025,1,2,Order intake
videndum,ABV4158-100001,,order_intake,2025,3,5,Order intake
videndum,ABV4158-100001,,order_intake,2025,6,1,Order intake
videndum,ABV4158-100001,,order_intake,2025,7,4,Order intake
videndum,ABV4158-100001,,order_intake,2024,,24,Order intake
videndum,ABV4158-100001,,order_intake,2025,1,7,Order intake
videndum,ABV4158-100001,,order_intake,2025,2,17,Order intake
videndum,ABV4158-100001,,order_intake,2025,3,10,Order intake
videndum,ABV4158-100001,,order_intake,2025,4,12,Order intake
videndum,ABV4158-100001,,order_intake,2025,5,9,Order intake
videndum,ABV4158-100001,,order_intake,2025,6,6,Order intake
videndum,ABV4158-100001,,order_intake,2025,8,3,Order intake
videndum,ABV4158-100001,,order_intake,2025,9,9,Order intake
videndum,ABV4160-000101,,order_intake,2020,,-5,Order intake
videndum,ABV4160-000101,,order_intake,2022,,-1,Order intake
videndum,ABV4160-000101,,order_intake,2020,,125,Order intake
videndum,ABV4160-000101,,order_intake,2021,,142,Order intake
videndum,ABV4160-000101,,order_intake,2022,,105,Order intake
videndum,ABV4160-000101,,order_intake,2023,,84,Order intake
videndum,ABV4160-000101,,order_intake,2024,,68,Order intake
videndum,ABV4160-000101,,order_intake,2025,1,8,Order intake
videndum,ABV4160-000101,,order_intake,2025,2,6,Order intake
videndum,ABV4160-000101,,order_intake,2025,3,6,Order intake
videndum,ABV4160-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4160-000101,,order_intake,2025,6,4,Order intake
videndum,ABV4160-000101,,order_intake,2025,7,3,Order intake
videndum,ABV4160-000101,,order_intake,2025,8,10,Order intake
videndum,ABV4160-000101,,order_intake,2025,9,12,Order intake
videndum,ABV4160-000101,,order_intake,2025,10,1,Order intake
videndum,ABV4160-107001,,order_intake,2020,,-12,Order intake
videndum,ABV4160-107001,,order_intake,2021,,-6,Order intake
videndum,ABV4160-107001,,order_intake,2022,,-3,Order intake
videndum,ABV4160-107001,,order_intake,2020,,24,Order intake
videndum,ABV4160-107001,,order_intake,2021,,7,Order intake
videndum,ABV4160-190201,,order_intake,2024,,10,Order intake
videndum,ABV4160-190201,,order_intake,2025,1,-4,Order intake
videndum,ABV4160-190201,,order_intake,2025,2,12,Order intake
videndum,ABV4160-190201,,order_intake,2025,3,6,Order intake
videndum,ABV4160-190201,,order_intake,2025,4,7,Order intake
videndum,ABV4160-190201,,order_intake,2025,5,3,Order intake
videndum,ABV4160-190201,,order_intake,2025,8,3,Order intake
videndum,ABV4160-190201,,order_intake,2025,9,4,Order intake
videndum,ABV4161-000101,,order_intake,2020,,2,Order intake
videndum,ABV4161-000101,,order_intake,2021,,2,Order intake
videndum,ABV4161-000101,,order_intake,2022,,7,Order intake
videndum,ABV4161-000101,,order_intake,2023,,3,Order intake
videndum,ABV4161-000101,,order_intake,2024,,1,Order intake
videndum,ABV4161-000101,,order_intake,2025,2,1,Order intake
videndum,ABV4161-000101,,order_intake,2025,4,1,Order intake
videndum,ABV4161-000101,,order_intake,2020,,49,Order intake
videndum,ABV4161-000101,,order_intake,2021,,65,Order intake
videndum,ABV4161-000101,,order_intake,2022,,67,Order intake
videndum,ABV4161-000101,,order_intake,2023,,31,Order intake
videndum,ABV4161-000101,,order_intake,2024,,31,Order intake
videndum,ABV4161-000101,,order_intake,2025,1,6,Order intake
videndum,ABV4161-000101,,order_intake,2025,2,6,Order intake
videndum,ABV4161-000101,,order_intake,2025,3,4,Order intake
videndum,ABV4161-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4161-000101,,order_intake,2025,6,4,Order intake
videndum,ABV4161-000101,,order_intake,2025,7,2,Order intake
videndum,ABV4161-000101,,order_intake,2025,8,3,Order intake
videndum,ABV4161-000101,,order_intake,2025,9,3,Order intake
videndum,ABV4162-000101,,order_intake,2020,,-2,Order intake
videndum,ABV4162-000101,,order_intake,2021,,14,Order intake
videndum,ABV4162-000101,,order_intake,2022,,3,Order intake
videndum,ABV4162-000101,,order_intake,2023,,13,Order intake
videndum,ABV4162-000101,,order_intake,2024,,2,Order intake
videndum,ABV4162-000101,,order_intake,2025,1,1,Order intake
videndum,ABV4162-000101,,order_intake,2025,4,2,Order intake
videndum,ABV4162-000101,,order_intake,2025,6,1,Order intake
videndum,ABV4162-000101,,order_intake,2025,7,1,Order intake
videndum,ABV4162-000101,,order_intake,2020,,213,Order intake
videndum,ABV4162-000101,,order_intake,2021,,281,Order intake
videndum,ABV4162-000101,,order_intake,2022,,136,Order intake
videndum,ABV4162-000101,,order_intake,2023,,148,Order intake
videndum,ABV4162-000101,,order_intake,2024,,75,Order intake
videndum,ABV4162-000101,,order_intake,2025,1,5,Order intake
videndum,ABV4162-000101,,order_intake,2025,2,2,Order intake
videndum,ABV4162-000101,,order_intake,2025,3,1,Order intake
videndum,ABV4162-000101,,order_intake,2025,4,5,Order intake
videndum,ABV4162-000101,,order_intake,2025,5,1,Order intake
videndum,ABV4162-000101,,order_intake,2025,7,1,Order intake
videndum,ABV4162-000101,,order_intake,2025,8,6,Order intake
videndum,ABV4162-000101,,order_intake,2025,9,12,Order intake
videndum,ABV4162-000101,,order_intake,2025,10,1,Order intake
videndum,ABV4162-107001,,order_intake,2020,,11,Order intake
videndum,ABV4162-107001,,order_intake,2021,,13,Order intake
videndum,ABV4162-107001,,order_intake,2022,,4,Order intake
videndum,ABV4162-107001,,order_intake,2023,,-5,Order intake
videndum,ABV4162-107001,,order_intake,2024,,12,Order intake
videndum,ABV4162-107001,,order_intake,2025,1,1,Order intake
videndum,ABV4162-107001,,order_intake,2025,2,4,Order intake
videndum,ABV4162-107001,,order_intake,2025,3,6,Order intake
videndum,ABV4162-107001,,order_intake,2025,6,3,Order intake
videndum,ABV4162-107001,,order_intake,2025,7,2,Order intake
videndum,ABV4162-107001,,order_intake,2025,8,9,Order intake
videndum,ABV4162-107001,,order_intake,2025,9,3,Order intake
videndum,ABV4162-107001,,order_intake,2020,,1082,Order intake
videndum,ABV4162-107001,,order_intake,2021,,1581,Order intake
videndum,ABV4162-107001,,order_intake,2022,,1425,Order intake
videndum,ABV4162-107001,,order_intake,2023,,678,Order intake
videndum,ABV4162-107001,,order_intake,2024,,432,Order intake
videndum,ABV4162-107001,,order_intake,2025,1,42,Order intake
videndum,ABV4162-107001,,order_intake,2025,2,66,Order intake
videndum,ABV4162-107001,,order_intake,2025,3,51,Order intake
videndum,ABV4162-107001,,order_intake,2025,4,18,Order intake
videndum,ABV4162-107001,,order_intake,2025,5,48,Order intake
videndum,ABV4162-107001,,order_intake,2025,6,30,Order intake
videndum,ABV4162-107001,,order_intake,2025,7,24,Order intake
videndum,ABV4162-107001,,order_intake,2025,8,33,Order intake
videndum,ABV4162-107001,,order_intake,2025,9,21,Order intake
videndum,ABV4169-100001,,order_intake,2023,,-1,Order intake
videndum,ABV4169-100001,,order_intake,2024,,-1,Order intake
videndum,ABV4169-100001,,order_intake,2022,,27,Order intake
videndum,ABV4169-100001,,order_intake,2023,,72,Order intake
videndum,ABV4169-100001,,order_intake,2024,,61,Order intake
videndum,ABV4169-100001,,order_intake,2025,1,7,Order intake
videndum,ABV4169-100001,,order_intake,2025,2,5,Order intake
videndum,ABV4169-100001,,order_intake,2025,4,9,Order intake
videndum,ABV4169-100001,,order_intake,2025,5,35,Order intake
videndum,ABV4169-100001,,order_intake,2025,6,3,Order intake
videndum,ABV4169-100001,,order_intake,2025,7,3,Order intake
videndum,ABV4169-100001,,order_intake,2025,8,10,Order intake
videndum,ABV4169-100001,,order_intake,2025,9,5,Order intake
videndum,ABV4170-000101,,order_intake,2022,,43,Order intake
videndum,ABV4170-000101,,order_intake,2023,,79,Order intake
videndum,ABV4170-000101,,order_intake,2024,,34,Order intake
videndum,ABV4170-000101,,order_intake,2025,1,5,Order intake
videndum,ABV4170-000101,,order_intake,2025,2,-3,Order intake
videndum,ABV4170-000101,,order_intake,2025,3,1,Order intake
videndum,ABV4170-000101,,order_intake,2025,4,7,Order intake
videndum,ABV4170-000101,,order_intake,2025,5,5,Order intake
videndum,ABV4170-000101,,order_intake,2025,6,6,Order intake
videndum,ABV4170-000101,,order_intake,2025,7,3,Order intake
videndum,ABV4170-000101,,order_intake,2025,8,2,Order intake
videndum,ABV4170-000101,,order_intake,2025,10,1,Order intake
videndum,ABV4170-000101,,order_intake,2022,,40,Order intake
videndum,ABV4170-000101,,order_intake,2023,,64,Order intake
videndum,ABV4170-000101,,order_intake,2024,,42,Order intake
videndum,ABV4170-000101,,order_intake,2025,1,-2,Order intake
videndum,ABV4170-000101,,order_intake,2025,2,11,Order intake
videndum,ABV4170-000101,,order_intake,2025,3,7,Order intake
videndum,ABV4170-000101,,order_intake,2025,4,3,Order intake
videndum,ABV4170-000101,,order_intake,2025,6,3,Order intake
videndum,ABV4170-000101,,order_intake,2025,7,19,Order intake
videndum,ABV4170-000101,,order_intake,2025,8,-9,Order intake
videndum,ABV4170-000101,,order_intake,2025,9,2,Order intake
videndum,ABV4170-000101,,order_intake,2025,10,1,Order intake
videndum,ABV4170-000201,,order_intake,2022,,12,Order intake
videndum,ABV4170-000201,,order_intake,2023,,14,Order intake
videndum,ABV4170-000201,,order_intake,2024,,5,Order intake
videndum,ABV4170-000201,,order_intake,2025,9,1,Order intake
videndum,ABV4170-000201,,order_intake,2025,7,1,Order intake
videndum,ABV4171-000101,,order_intake,2022,,13,Order intake
videndum,ABV4171-000101,,order_intake,2023,,28,Order intake
videndum,ABV4171-000101,,order_intake,2024,,19,Order intake
videndum,ABV4171-000101,,order_intake,2025,2,4,Order intake
videndum,ABV4171-000101,,order_intake,2025,5,2,Order intake
videndum,ABV4171-000101,,order_intake,2025,7,2,Order intake
videndum,ABV4171-000101,,order_intake,2025,8,1,Order intake
videndum,ABV4171-000101,,order_intake,2024,,4,Order intake
videndum,ABV4171-000101,,order_intake,2025,3,3,Order intake
videndum,ABV4171-000101,,order_intake,2025,4,3,Order intake
videndum,ABV4171-000101,,order_intake,2025,5,1,Order intake
videndum,ABV4171-000101,,order_intake,2025,8,4,Order intake
videndum,ABV4171-000201,,order_intake,2022,,3,Order intake
videndum,ABV4171-000201,,order_intake,2023,,10,Order intake
videndum,ABV4171-000201,,order_intake,2024,,-1,Order intake
videndum,ABV4171-000201,,order_intake,2025,8,1,Order intake
videndum,ABV4172-000101,,order_intake,2022,,102,Order intake
videndum,ABV4172-000101,,order_intake,2023,,52,Order intake
videndum,ABV4172-000101,,order_intake,2024,,35,Order intake
videndum,ABV4172-000101,,order_intake,2025,2,4,Order intake
videndum,ABV4172-000101,,order_intake,2025,3,1,Order intake
videndum,ABV4172-000101,,order_intake,2025,4,1,Order intake
videndum,ABV4172-000101,,order_intake,2025,6,13,Order intake
videndum,ABV4172-000101,,order_intake,2025,8,5,Order intake
videndum,ABV4172-000101,,order_intake,2025,9,4,Order intake
videndum,ABV4172-000101,,order_intake,2025,3,7,Order intake
videndum,ABV4172-000101,,order_intake,2025,8,1,Order intake
videndum,ABV4172-000201,,order_intake,2022,,15,Order intake
videndum,ABV4172-000201,,order_intake,2023,,7,Order intake
videndum,ABV4172-000201,,order_intake,2024,,14,Order intake
videndum,ABV4172-000201,,order_intake,2025,4,1,Order intake
videndum,ABV4172-000201,,order_intake,2025,6,12,Order intake
videndum,ABV4172-000201,,order_intake,2025,7,1,Order intake
videndum,ABV4172-101101,,order_intake,2022,,8,Order intake
videndum,ABV4172-101101,,order_intake,2023,,24,Order intake
videndum,ABV4172-101101,,order_intake,2024,,31,Order intake
videndum,ABV4172-101101,,order_intake,2025,1,5,Order intake
videndum,ABV4172-101101,,order_intake,2025,2,5,Order intake
videndum,ABV4172-101101,,order_intake,2025,3,1,Order intake
videndum,ABV4172-101101,,order_intake,2025,5,35,Order intake
videndum,ABV4172-101101,,order_intake,2025,6,3,Order intake
videndum,ABV4172-101101,,order_intake,2025,7,3,Order intake
videndum,ABV4172-101101,,order_intake,2025,8,10,Order intake
videndum,ABV4172-101101,,order_intake,2025,9,4,Order intake
videndum,ABV4173-000101,,order_intake,2022,,28,Order intake
videndum,ABV4173-000101,,order_intake,2023,,19,Order intake
videndum,ABV4173-000101,,order_intake,2024,,6,Order intake
videndum,ABV4173-000101,,order_intake,2025,6,1,Order intake
videndum,ABV4173-000101,,order_intake,2025,9,1,Order intake
videndum,ABV4174-100001,,order_intake,2023,,-1,Order intake
videndum,ABV4174-100001,,order_intake,2024,,-1,Order intake
videndum,ABV4174-100001,,order_intake,2022,,27,Order intake
videndum,ABV4174-100001,,order_intake,2023,,72,Order intake
videndum,ABV4174-100001,,order_intake,2024,,61,Order intake
videndum,ABV4174-100001,,order_intake,2025,1,7,Order intake
videndum,ABV4174-100001,,order_intake,2025,2,5,Order intake
videndum,ABV4174-100001,,order_intake,2025,4,9,Order intake
videndum,ABV4174-100001,,order_intake,2025,5,35,Order intake
videndum,ABV4174-100001,,order_intake,2025,6,3,Order intake
videndum,ABV4174-100001,,order_intake,2025,7,3,Order intake
videndum,ABV4174-100001,,order_intake,2025,8,10,Order intake
videndum,ABV4174-100001,,order_intake,2025,9,5,Order intake
videndum,ABV4175-100301,,order_intake,2025,6,1,Order intake
videndum,ABV4175-100301,,order_intake,2025,7,1,Order intake
videndum,ABV4177-000101,,order_intake,2024,,116,Order intake
videndum,ABV4177-000101,,order_intake,2025,1,6,Order intake
videndum,ABV4177-000101,,order_intake,2025,2,-2,Order intake
videndum,ABV4177-000101,,order_intake,2025,3,4,Order intake
videndum,ABV4177-000101,,order_intake,2025,4,17,Order intake
videndum,ABV4177-000101,,order_intake,2025,5,-36,Order intake
videndum,ABV4177-000101,,order_intake,2025,6,13,Order intake
videndum,ABV4177-000101,,order_intake,2025,7,5,Order intake
videndum,ABV4177-000101,,order_intake,2025,8,4,Order intake
videndum,ABV4177-000101,,order_intake,2025,9,5,Order intake
videndum,ABV4177-000101,,order_intake,2025,10,1,Order intake
videndum,ABV4177-000101,,order_intake,2024,,48,Order intake
videndum,ABV4177-000101,,order_intake,2025,1,8,Order intake
videndum,ABV4177-000101,,order_intake,2025,2,15,Order intake
videndum,ABV4177-000101,,order_intake,2025,3,25,Order intake
videndum,ABV4177-000101,,order_intake,2025,4,14,Order intake
videndum,ABV4177-000101,,order_intake,2025,5,43,Order intake
videndum,ABV4177-000101,,order_intake,2025,6,1,Order intake
videndum,ABV4177-000101,,order_intake,2025,7,40,Order intake
videndum,ABV4177-000101,,order_intake,2025,8,7,Order intake
videndum,ABV4177-000101,,order_intake,2025,9,3,Order intake
videndum,ABV4177-000101,,order_intake,2025,10,2,Order intake
videndum,ABV4177-101201,,order_intake,2024,,111,Order intake
videndum,ABV4177-101201,,order_intake,2025,1,5,Order intake
videndum,ABV4177-101201,,order_intake,2025,2,-3,Order intake
videndum,ABV4177-101201,,order_intake,2025,3,2,Order intake
videndum,ABV4177-101201,,order_intake,2025,4,5,Order intake
videndum,ABV4177-101201,,order_intake,2025,5,-34,Order intake
videndum,ABV4177-101201,,order_intake,2025,6,13,Order intake
videndum,ABV4177-101201,,order_intake,2025,7,6,Order intake
videndum,ABV4177-101201,,order_intake,2025,8,4,Order intake
videndum,ABV4177-101201,,order_intake,2025,9,8,Order intake
videndum,ABV4177-101201,,order_intake,2025,10,2,Order intake
videndum,ABV4177-101201,,order_intake,2024,,48,Order intake
videndum,ABV4177-101201,,order_intake,2025,1,8,Order intake
videndum,ABV4177-101201,,order_intake,2025,2,15,Order intake
videndum,ABV4177-101201,,order_intake,2025,3,25,Order intake
videndum,ABV4177-101201,,order_intake,2025,4,14,Order intake
videndum,ABV4177-101201,,order_intake,2025,5,43,Order intake
videndum,ABV4177-101201,,order_intake,2025,6,1,Order intake
videndum,ABV4177-101201,,order_intake,2025,7,40,Order intake
videndum,ABV4177-101201,,order_intake,2025,8,7,Order intake
videndum,ABV4177-101201,,order_intake,2025,9,5,Order intake
videndum,ABV4177-101201,,order_intake,2025,10,2,Order intake
videndum,ABV4177-185101,,order_intake,2024,,42,Order intake
videndum,ABV4177-185101,,order_intake,2025,1,11,Order intake
videndum,ABV4177-185101,,order_intake,2025,2,14,Order intake
videndum,ABV4177-185101,,order_intake,2025,3,1,Order intake
videndum,ABV4177-185101,,order_intake,2025,4,8,Order intake
videndum,ABV4177-185101,,order_intake,2025,5,53,Order intake
videndum,ABV4177-185101,,order_intake,2025,6,-1,Order intake
videndum,ABV4177-185101,,order_intake,2025,7,10,Order intake
videndum,ABV4177-185101,,order_intake,2025,8,1,Order intake
videndum,ABV4177-185101,,order_intake,2025,9,6,Order intake
videndum,ABV4177-185101,,order_intake,2025,10,1,Order intake
videndum,ABV4177-185201,,order_intake,2024,,80,Order intake
videndum,ABV4177-185201,,order_intake,2025,1,20,Order intake
videndum,ABV4177-185201,,order_intake,2025,2,24,Order intake
videndum,ABV4177-185201,,order_intake,2025,3,2,Order intake
videndum,ABV4177-185201,,order_intake,2025,4,16,Order intake
